kind	width	height	shape	orientation	percent	across	requested	fill	layout	root	letter_jump	dialog
width	499	500	smallBackdrop	portrait	50	2	2.00000000000	250	tv	125	hidden	fullscreen
width	499	500	square	portrait	16.666667	6	5.99999999880	83	tv	125	hidden	fullscreen
width	499	500	banner	portrait	100	1	1.00000000000	499	tv	125	hidden	fullscreen
width	499	500	mixedPortrait	portrait	51.494853	1	4.00000000000	125	tv	125	hidden	fullscreen
width	499	500	mixedSquare	portrait	77.242279	1	4.00000000000	125	tv	125	hidden	fullscreen
width	499	500	mixedBackdrop	portrait	137.319607	1	4.00000000000	125	tv	125	hidden	fullscreen
width	500	384	portrait	landscape	33.333333	3	3.00000000030	167	mobile	90	hidden	fullscreen
width	500	384	backdrop	landscape	50	2	2.00000000000	250	mobile	90	hidden	fullscreen
width	500	384	smallBackdrop	landscape	33.333333	3	3.00000000030	167	mobile	90	hidden	fullscreen
width	500	384	square	landscape	33.333333	3	3.00000000030	167	mobile	90	hidden	fullscreen
width	500	384	banner	landscape	100	1	1.00000000000	500	mobile	90	hidden	fullscreen
width	500	384	mixedPortrait	landscape	37.002141	2	4.00000000000	125	mobile	90	hidden	fullscreen
width	500	384	mixedSquare	landscape	55.503212	1	4.00000000000	125	mobile	90	hidden	fullscreen
width	500	384	mixedBackdrop	landscape	98.672377	1	4.00000000000	125	mobile	90	hidden	fullscreen
width	500	384	portrait	landscape	33.333333	3	3.00000000030	167	desktop	93	hidden	fullscreen
width	500	384	backdrop	landscape	50	2	2.00000000000	250	desktop	93	hidden	fullscreen
width	500	384	smallBackdrop	landscape	33.333333	3	3.00000000030	167	desktop	93	hidden	fullscreen
width	500	384	square	landscape	33.333333	3	3.00000000030	167	desktop	93	hidden	fullscreen
width	500	384	banner	landscape	100	1	1.00000000000	500	desktop	93	hidden	fullscreen
width	500	384	mixedPortrait	landscape	38.235546	2	4.00000000000	125	desktop	93	hidden	fullscreen
width	500	384	mixedSquare	landscape	57.353319	1	4.00000000000	125	desktop	93	hidden	fullscreen
width	500	384	mixedBackdrop	landscape	101.961456	1	4.00000000000	125	desktop	93	hidden	fullscreen
width	500	384	portrait	landscape	16.666667	6	5.99999999880	83	tv	125	hidden	fullscreen
width	500	384	backdrop	landscape	25	4	4.00000000000	125	tv	125	hidden	fullscreen
width	500	384	smallBackdrop	landscape	33.333333	3	3.00000000030	167	tv	125	hidden	fullscreen
width	500	384	square	landscape	16.666667	6	5.99999999880	83	tv	125	hidden	fullscreen
width	500	384	banner	landscape	100	1	1.00000000000	500	tv	125	hidden	fullscreen
width	500	384	mixedPortrait	landscape	51.391863	1	4.00000000000	125	tv	125	hidden	fullscreen
width	500	384	mixedSquare	landscape	77.087794	1	4.00000000000	125	tv	125	hidden	fullscreen
width	500	384	mixedBackdrop	landscape	137.044968	1	4.00000000000	125	tv	125	hidden	fullscreen
width	500	385	portrait	landscape	33.333333	3	3.00000000030	167	mobile	90	hidden	fullscreen
width	500	385	backdrop	landscape	50	2	2.00000000000	250	mobile	90	hidden	fullscreen
width	500	385	smallBackdrop	landscape	33.333333	3	3.00000000030	167	mobile	90	hidden	fullscreen
width	500	385	square	landscape	33.333333	3	3.00000000030	167	mobile	90	hidden	fullscreen
width	500	385	banner	landscape	100	1	1.00000000000	500	mobile	90	hidden	fullscreen
width	500	385	mixedPortrait	landscape	37.002141	2	4.00000000000	125	mobile	90	hidden	fullscreen
width	500	385	mixedSquare	landscape	55.503212	1	4.00000000000	125	mobile	90	hidden	fullscreen
width	500	385	mixedBackdrop	landscape	98.672377	1	4.00000000000	125	mobile	90	hidden	fullscreen
width	500	385	portrait	landscape	33.333333	3	3.00000000030	167	desktop	93	hidden	fullscreen
width	500	385	backdrop	landscape	50	2	2.00000000000	250	desktop	93	hidden	fullscreen
width	500	385	smallBackdrop	landscape	33.333333	3	3.00000000030	167	desktop	93	hidden	fullscreen
width	500	385	square	landscape	33.333333	3	3.00000000030	167	desktop	93	hidden	fullscreen
width	500	385	banner	landscape	100	1	1.00000000000	500	desktop	93	hidden	fullscreen
width	500	385	mixedPortrait	landscape	38.235546	2	4.00000000000	125	desktop	93	hidden	fullscreen
width	500	385	mixedSquare	landscape	57.353319	1	4.00000000000	125	desktop	93	hidden	fullscreen
width	500	385	mixedBackdrop	landscape	101.961456	1	4.00000000000	125	desktop	93	hidden	fullscreen
width	500	385	portrait	landscape	16.666667	6	5.99999999880	83	tv	125	hidden	fullscreen
width	500	385	backdrop	landscape	25	4	4.00000000000	125	tv	125	hidden	fullscreen
width	500	385	smallBackdrop	landscape	33.333333	3	3.00000000030	167	tv	125	hidden	fullscreen
width	500	385	square	landscape	16.666667	6	5.99999999880	83	tv	125	hidden	fullscreen
width	500	385	banner	landscape	100	1	1.00000000000	500	tv	125	hidden	fullscreen
width	500	385	mixedPortrait	landscape	51.391863	1	4.00000000000	125	tv	125	hidden	fullscreen
width	500	385	mixedSquare	landscape	77.087794	1	4.00000000000	125	tv	125	hidden	fullscreen
width	500	385	mixedBackdrop	landscape	137.044968	1	4.00000000000	125	tv	125	hidden	fullscreen
width	500	500	portrait	landscape	33.333333	3	3.00000000030	167	mobile	90	hidden	fullscreen
width	500	500	backdrop	landscape	50	2	2.00000000000	250	mobile	90	hidden	fullscreen
width	500	500	smallBackdrop	landscape	33.333333	3	3.00000000030	167	mobile	90	hidden	fullscreen
width	500	500	square	landscape	33.333333	3	3.00000000030	167	mobile	90	hidden	fullscreen
width	500	500	banner	landscape	100	1	1.00000000000	500	mobile	90	hidden	fullscreen
width	500	500	mixedPortrait	landscape	37.002141	2	4.00000000000	125	mobile	90	hidden	fullscreen
width	500	500	mixedSquare	landscape	55.503212	1	4.00000000000	125	mobile	90	hidden	fullscreen
width	500	500	mixedBackdrop	landscape	98.672377	1	4.00000000000	125	mobile	90	hidden	fullscreen
width	500	500	portrait	landscape	33.333333	3	3.00000000030	167	desktop	93	hidden	fullscreen
width	500	500	backdrop	landscape	50	2	2.00000000000	250	desktop	93	hidden	fullscreen
width	500	500	smallBackdrop	landscape	33.333333	3	3.00000000030	167	desktop	93	hidden	fullscreen
width	500	500	square	landscape	33.333333	3	3.00000000030	167	desktop	93	hidden	fullscreen
width	500	500	banner	landscape	100	1	1.00000000000	500	desktop	93	hidden	fullscreen
width	500	500	mixedPortrait	landscape	38.235546	2	4.00000000000	125	desktop	93	hidden	fullscreen
width	500	500	mixedSquare	landscape	57.353319	1	4.00000000000	125	desktop	93	hidden	fullscreen
width	500	500	mixedBackdrop	landscape	101.961456	1	4.00000000000	125	desktop	93	hidden	fullscreen
width	500	500	portrait	landscape	16.666667	6	5.99999999880	83	tv	125	hidden	fullscreen
width	500	500	backdrop	landscape	25	4	4.00000000000	125	tv	125	hidden	fullscreen
width	500	500	smallBackdrop	landscape	33.333333	3	3.00000000030	167	tv	125	hidden	fullscreen
width	500	500	square	landscape	16.666667	6	5.99999999880	83	tv	125	hidden	fullscreen
width	500	500	banner	landscape	100	1	1.00000000000	500	tv	125	hidden	fullscreen
width	500	500	mixedPortrait	landscape	51.391863	1	4.00000000000	125	tv	125	hidden	fullscreen
width	500	500	mixedSquare	landscape	77.087794	1	4.00000000000	125	tv	125	hidden	fullscreen
width	500	500	mixedBackdrop	landscape	137.044968	1	4.00000000000	125	tv	125	hidden	fullscreen
width	500	501	portrait	portrait	33.333333	3	3.00000000030	167	mobile	90	shown	fullscreen
width	500	501	backdrop	portrait	50	2	2.00000000000	250	mobile	90	shown	fullscreen
width	500	501	smallBackdrop	portrait	33.333333	3	3.00000000030	167	mobile	90	shown	fullscreen
width	500	501	square	portrait	33.333333	3	3.00000000030	167	mobile	90	shown	fullscreen
width	500	501	banner	portrait	100	1	1.00000000000	500	mobile	90	shown	fullscreen
width	500	501	mixedPortrait	portrait	37.002141	2	4.00000000000	125	mobile	90	shown	fullscreen
width	500	501	mixedSquare	portrait	55.503212	1	4.00000000000	125	mobile	90	shown	fullscreen
width	500	501	mixedBackdrop	portrait	98.672377	1	4.00000000000	125	mobile	90	shown	fullscreen
width	500	501	portrait	portrait	33.333333	3	3.00000000030	167	desktop	93	shown	fullscreen
width	500	501	backdrop	portrait	50	2	2.00000000000	250	desktop	93	shown	fullscreen
width	500	501	smallBackdrop	portrait	33.333333	3	3.00000000030	167	desktop	93	shown	fullscreen
width	500	501	square	portrait	33.333333	3	3.00000000030	167	desktop	93	shown	fullscreen
width	500	501	banner	portrait	100	1	1.00000000000	500	desktop	93	shown	fullscreen
width	500	501	mixedPortrait	portrait	38.235546	2	4.00000000000	125	desktop	93	shown	fullscreen
width	500	501	mixedSquare	portrait	57.353319	1	4.00000000000	125	desktop	93	shown	fullscreen
width	500	501	mixedBackdrop	portrait	101.961456	1	4.00000000000	125	desktop	93	shown	fullscreen
width	500	501	portrait	portrait	16.666667	6	5.99999999880	83	tv	125	shown	fullscreen
width	500	501	backdrop	portrait	25	4	4.00000000000	125	tv	125	shown	fullscreen
width	500	501	smallBackdrop	portrait	33.333333	3	3.00000000030	167	tv	125	shown	fullscreen
width	500	501	square	portrait	16.666667	6	5.99999999880	83	tv	125	shown	fullscreen
width	500	501	banner	portrait	100	1	1.00000000000	500	tv	125	shown	fullscreen
width	500	501	mixedPortrait	portrait	51.391863	1	4.00000000000	125	tv	125	shown	fullscreen
width	500	501	mixedSquare	portrait	77.087794	1	4.00000000000	125	tv	125	shown	fullscreen
width	500	501	mixedBackdrop	portrait	137.044968	1	4.00000000000	125	tv	125	shown	fullscreen
width	501	385	portrait	landscape	33.333333	3	3.00000000030	167	mobile	90	hidden	fullscreen
width	501	385	backdrop	landscape	50	2	2.00000000000	251	mobile	90	hidden	fullscreen
width	501	385	smallBackdrop	landscape	33.333333	3	3.00000000030	167	mobile	90	hidden	fullscreen
width	501	385	square	landscape	33.333333	3	3.00000000030	167	mobile	90	hidden	fullscreen
width	501	385	banner	landscape	100	1	1.00000000000	501	mobile	90	hidden	fullscreen
width	501	385	mixedPortrait	landscape	36.928285	2	4.00000000000	125	mobile	90	hidden	fullscreen
width	501	385	mixedSquare	landscape	55.392427	1	4.00000000000	125	mobile	90	hidden	fullscreen
width	501	385	mixedBackdrop	landscape	98.475426	1	4.00000000000	125	mobile	90	hidden	fullscreen
width	501	385	portrait	landscape	33.333333	3	3.00000000030	167	desktop	93	hidden	fullscreen
width	501	385	backdrop	landscape	50	2	2.00000000000	251	desktop	93	hidden	fullscreen
width	501	385	smallBackdrop	landscape	33.333333	3	3.00000000030	167	desktop	93	hidden	fullscreen
width	501	385	square	landscape	33.333333	3	3.00000000030	167	desktop	93	hidden	fullscreen
width	501	385	banner	landscape	100	1	1.00000000000	501	desktop	93	hidden	fullscreen
width	501	385	mixedPortrait	landscape	38.159228	2	4.00000000000	125	desktop	93	hidden	fullscreen
width	501	385	mixedSquare	landscape	57.238841	1	4.00000000000	125	desktop	93	hidden	fullscreen
width	501	385	mixedBackdrop	landscape	101.75794	1	4.00000000000	125	desktop	93	hidden	fullscreen
width	501	385	portrait	landscape	16.666667	6	5.99999999880	84	tv	125	hidden	fullscreen
width	501	385	backdrop	landscape	25	4	4.00000000000	125	tv	125	hidden	fullscreen
width	501	385	smallBackdrop	landscape	33.333333	3	3.00000000030	167	tv	125	hidden	fullscreen
width	501	385	square	landscape	16.666667	6	5.99999999880	84	tv	125	hidden	fullscreen
width	501	385	banner	landscape	100	1	1.00000000000	501	tv	125	hidden	fullscreen
width	501	385	mixedPortrait	landscape	51.289284	1	4.00000000000	125	tv	125	hidden	fullscreen
width	501	385	mixedSquare	landscape	76.933927	1	4.00000000000	125	tv	125	hidden	fullscreen
width	501	385	mixedBackdrop	landscape	136.771425	1	4.00000000000	125	tv	125	hidden	fullscreen
width	501	386	portrait	landscape	33.333333	3	3.00000000030	167	mobile	90	hidden	fullscreen
width	501	386	backdrop	landscape	50	2	2.00000000000	251	mobile	90	hidden	fullscreen
width	501	386	smallBackdrop	landscape	33.333333	3	3.00000000030	167	mobile	90	hidden	fullscreen
width	501	386	square	landscape	33.333333	3	3.00000000030	167	mobile	90	hidden	fullscreen
width	501	386	banner	landscape	100	1	1.00000000000	501	mobile	90	hidden	fullscreen
width	501	386	mixedPortrait	landscape	36.928285	2	4.00000000000	125	mobile	90	hidden	fullscreen
width	501	386	mixedSquare	landscape	55.392427	1	4.00000000000	125	mobile	90	hidden	fullscreen
width	501	386	mixedBackdrop	landscape	98.475426	1	4.00000000000	125	mobile	90	hidden	fullscreen
width	501	386	portrait	landscape	33.333333	3	3.00000000030	167	desktop	93	hidden	fullscreen
width	501	386	backdrop	landscape	50	2	2.00000000000	251	desktop	93	hidden	fullscreen
width	501	386	smallBackdrop	landscape	33.333333	3	3.00000000030	167	desktop	93	hidden	fullscreen
width	501	386	square	landscape	33.333333	3	3.00000000030	167	desktop	93	hidden	fullscreen
width	501	386	banner	landscape	100	1	1.00000000000	501	desktop	93	hidden	fullscreen
width	501	386	mixedPortrait	landscape	38.159228	2	4.00000000000	125	desktop	93	hidden	fullscreen
width	501	386	mixedSquare	landscape	57.238841	1	4.00000000000	125	desktop	93	hidden	fullscreen
width	501	386	mixedBackdrop	landscape	101.75794	1	4.00000000000	125	desktop	93	hidden	fullscreen
width	501	386	portrait	landscape	16.666667	6	5.99999999880	84	tv	125	hidden	fullscreen
width	501	386	backdrop	landscape	25	4	4.00000000000	125	tv	125	hidden	fullscreen
width	501	386	smallBackdrop	landscape	33.333333	3	3.00000000030	167	tv	125	hidden	fullscreen
width	501	386	square	landscape	16.666667	6	5.99999999880	84	tv	125	hidden	fullscreen
width	501	386	banner	landscape	100	1	1.00000000000	501	tv	125	hidden	fullscreen
width	501	386	mixedPortrait	landscape	51.289284	1	4.00000000000	125	tv	125	hidden	fullscreen
width	501	386	mixedSquare	landscape	76.933927	1	4.00000000000	125	tv	125	hidden	fullscreen
width	501	386	mixedBackdrop	landscape	136.771425	1	4.00000000000	125	tv	125	hidden	fullscreen
width	501	501	portrait	landscape	33.333333	3	3.00000000030	167	mobile	90	shown	fullscreen
width	501	501	backdrop	landscape	50	2	2.00000000000	251	mobile	90	shown	fullscreen
width	501	501	smallBackdrop	landscape	33.333333	3	3.00000000030	167	mobile	90	shown	fullscreen
width	501	501	square	landscape	33.333333	3	3.00000000030	167	mobile	90	shown	fullscreen
width	501	501	banner	landscape	100	1	1.00000000000	501	mobile	90	shown	fullscreen
width	501	501	mixedPortrait	landscape	36.928285	2	4.00000000000	125	mobile	90	shown	fullscreen
width	501	501	mixedSquare	landscape	55.392427	1	4.00000000000	125	mobile	90	shown	fullscreen
width	501	501	mixedBackdrop	landscape	98.475426	1	4.00000000000	125	mobile	90	shown	fullscreen
width	501	501	portrait	landscape	33.333333	3	3.00000000030	167	desktop	93	shown	fullscreen
width	501	501	backdrop	landscape	50	2	2.00000000000	251	desktop	93	shown	fullscreen
width	501	501	smallBackdrop	landscape	33.333333	3	3.00000000030	167	desktop	93	shown	fullscreen
width	501	501	square	landscape	33.333333	3	3.00000000030	167	desktop	93	shown	fullscreen
width	501	501	banner	landscape	100	1	1.00000000000	501	desktop	93	shown	fullscreen
width	501	501	mixedPortrait	landscape	38.159228	2	4.00000000000	125	desktop	93	shown	fullscreen
width	501	501	mixedSquare	landscape	57.238841	1	4.00000000000	125	desktop	93	shown	fullscreen
width	501	501	mixedBackdrop	landscape	101.75794	1	4.00000000000	125	desktop	93	shown	fullscreen
width	501	501	portrait	landscape	16.666667	6	5.99999999880	84	tv	125	shown	fullscreen
width	501	501	backdrop	landscape	25	4	4.00000000000	125	tv	125	shown	fullscreen
width	501	501	smallBackdrop	landscape	33.333333	3	3.00000000030	167	tv	125	shown	fullscreen
width	501	501	square	landscape	16.666667	6	5.99999999880	84	tv	125	shown	fullscreen
width	501	501	banner	landscape	100	1	1.00000000000	501	tv	125	shown	fullscreen
width	501	501	mixedPortrait	landscape	51.289284	1	4.00000000000	125	tv	125	shown	fullscreen
width	501	501	mixedSquare	landscape	76.933927	1	4.00000000000	125	tv	125	shown	fullscreen
width	501	501	mixedBackdrop	landscape	136.771425	1	4.00000000000	125	tv	125	shown	fullscreen
width	501	502	portrait	portrait	33.333333	3	3.00000000030	167	mobile	90	shown	fullscreen
width	501	502	backdrop	portrait	50	2	2.00000000000	251	mobile	90	shown	fullscreen
width	501	502	smallBackdrop	portrait	33.333333	3	3.00000000030	167	mobile	90	shown	fullscreen
width	501	502	square	portrait	33.333333	3	3.00000000030	167	mobile	90	shown	fullscreen
width	501	502	banner	portrait	100	1	1.00000000000	501	mobile	90	shown	fullscreen
width	501	502	mixedPortrait	portrait	36.928285	2	4.00000000000	125	mobile	90	shown	fullscreen
width	501	502	mixedSquare	portrait	55.392427	1	4.00000000000	125	mobile	90	shown	fullscreen
width	501	502	mixedBackdrop	portrait	98.475426	1	4.00000000000	125	mobile	90	shown	fullscreen
width	501	502	portrait	portrait	33.333333	3	3.00000000030	167	desktop	93	shown	fullscreen
width	501	502	backdrop	portrait	50	2	2.00000000000	251	desktop	93	shown	fullscreen
width	501	502	smallBackdrop	portrait	33.333333	3	3.00000000030	167	desktop	93	shown	fullscreen
width	501	502	square	portrait	33.333333	3	3.00000000030	167	desktop	93	shown	fullscreen
width	501	502	banner	portrait	100	1	1.00000000000	501	desktop	93	shown	fullscreen
width	501	502	mixedPortrait	portrait	38.159228	2	4.00000000000	125	desktop	93	shown	fullscreen
width	501	502	mixedSquare	portrait	57.238841	1	4.00000000000	125	desktop	93	shown	fullscreen
width	501	502	mixedBackdrop	portrait	101.75794	1	4.00000000000	125	desktop	93	shown	fullscreen
width	501	502	portrait	portrait	16.666667	6	5.99999999880	84	tv	125	shown	fullscreen
width	501	502	backdrop	portrait	25	4	4.00000000000	125	tv	125	shown	fullscreen
width	501	502	smallBackdrop	portrait	33.333333	3	3.00000000030	167	tv	125	shown	fullscreen
width	501	502	square	portrait	16.666667	6	5.99999999880	84	tv	125	shown	fullscreen
width	501	502	banner	portrait	100	1	1.00000000000	501	tv	125	shown	fullscreen
width	501	502	mixedPortrait	portrait	51.289284	1	4.00000000000	125	tv	125	shown	fullscreen
width	501	502	mixedSquare	portrait	76.933927	1	4.00000000000	125	tv	125	shown	fullscreen
width	501	502	mixedBackdrop	portrait	136.771425	1	4.00000000000	125	tv	125	shown	fullscreen
width	511	393	portrait	landscape	33.333333	3	3.00000000030	170	mobile	90	hidden	fullscreen
width	511	393	backdrop	landscape	50	2	2.00000000000	256	mobile	90	hidden	fullscreen
width	511	393	smallBackdrop	landscape	33.333333	3	3.00000000030	170	mobile	90	hidden	fullscreen
width	511	393	square	landscape	33.333333	3	3.00000000030	170	mobile	90	hidden	fullscreen
